"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"47","bmg2025ytep","2025-12-19T00:45:34.482861Z","-2.9379775524139404","127.38016510009766","4.765611800860505","M","10","54","52.38728332519531","Ceram Sea","BMKG"
"48","bmg2025ysug","2025-12-18T19:32:55.612437Z","5.172679424285889","126.8891372680664","4.093428005750549","MLv","11","28","189.4427032470703","Mindanao, Philippines","BMKG"
"49","bmg2025ysix","2025-12-18T13:48:02.534276Z","2.6315739154815674","95.79688262939453","4.082462034265159","MLv","11","23","221.04154205322266","Off West Coast of Northern Sumatra","BMKG"
"50","bmg2025yshy","2025-12-18T13:19:18.608301Z","-6.202066898345947","131.46165466308594","4.801540527780583","mb","121","37","106.80967712402344","Tanimbar Islands Region, Indonesia","BMKG"
"51","bmg2025yscw","2025-12-18T10:45:05.255023Z","2.0489990711212158","99.02801513671875","4.579809116924105","M","137","81","36.500362396240234","Northern Sumatra, Indonesia","BMKG"
"52","bmg2025yrsm","2025-12-18T05:30:19.623603Z","1.389780044555664","125.83406829833984","4.897274163005559","M","39","69","77.84169006347656","Northern Molucca Sea","BMKG"
"53","bmg2025yrsg","2025-12-18T05:23:40.969535Z","-6.702908515930176","105.49555206298828","4.047674263126513","MLv","10","45","144.7790069580078","Sunda Strait, Indonesia","BMKG"
"54","bmg2025yrqg","2025-12-18T04:22:46.977731Z","-8.772791862487793","110.31737518310547","4.501267368629054","MLv","10","39","214.9333724975586","Java, Indonesia","BMKG"
"55","bmg2025yrow","2025-12-18T03:40:38.940091Z","4.903234481811523","96.03919982910156","4.593751895687303","MLv","10","37","80.33700561523438","Northern Sumatra, Indonesia","BMKG"
"56","bmg2025yres","2025-12-17T22:33:11.85027Z","-5.284691333770752","129.26455688476562","4.372870001358822","MLv","254","32","60.64393615722656","Banda Sea","BMKG"
"57","bmg2025yqrj","2025-12-17T15:48:07.303Z","-0.6573550701141357","97.27113342285156","4.037368860394049","MLv","10","35","241.5332417488098","Southwest of Sumatra, Indonesia","BMKG"
"58","bmg2025yqfh","2025-12-17T09:42:31.856662Z","-0.5207355618476868","134.63726806640625","4.1971213050797873","ML","10","25","196.5150604248047","West Papua Region, Indonesia","BMKG"
"59","bmg2025yqdq","2025-12-17T08:52:00.376756Z","-7.712394714355469","128.1807403564453","4.553414484403956","M","146","33","61.0819320678711","Banda Sea","BMKG"
"60","bmg2025ypzj","2025-12-17T06:42:28.893934Z","-0.05719951167702675","123.50704956054688","4.3725073301410955","MLv","95","13","124.73927688598633","Minahassa Peninsula, Sulawesi","BMKG"
"61","bmg2025ypmk","2025-12-17T00:10:00.319481Z","-7.386031627655029","121.96067810058594","4.04963501248812","MLv","24","71","71.93494606018066","Flores Sea","BMKG"
"62","bmg2025ypjc","2025-12-16T22:29:43.634669Z","2.2216181755065918","127.30984497070312","4.820062662914488","Mw(mB)","73","27","103.73685455322266","Northern Molucca Sea","BMKG"
"63","bmg2025yozs","2025-12-16T17:45:24.350803Z","0.26231440901756287","98.58232879638672","4.1800121239298305","MLv","1","57","127.4878692626953","Northern Sumatra, Indonesia","BMKG"
"64","bmg2025yotj","2025-12-16T14:33:26.732977Z","-8.06309986114502","107.34432983398438","4.007419338085536","MLv","5","27","244.4850769042969","Java, Indonesia","BMKG"
"65","bmg2025yofl","2025-12-16T07:31:14.329702Z","-4.136225700378418","136.93450927734375","4.1762010127571205","MLv","9","13","92.24583435058594","West Papua Region, Indonesia","BMKG"
"66","bmg2025yobv","2025-12-16T05:41:29.504627Z","-4.736387252807617","122.69226837158203","4.551271662664293","Mw(mB)","3","72","51.93707275390625","Sulawesi, Indonesia","BMKG"
"67","bmg2025ynsp","2025-12-16T01:01:58.334408Z","-6.789899349212646","129.4480438232422","4.1672039894250936","Mw(mB)","104","11","127.85064125061035","Banda Sea","BMKG"
"68","bmg2025ynki","2025-12-15T20:50:55.965163Z","-6.123175144195557","130.05726623535156","4.233128093591584","MLv","195","46","64.69248962402344","Banda Sea","BMKG"
"69","bmg2025yngz","2025-12-15T19:09:08.343016Z","-1.7710193395614624","128.81166076660156","4.16806768316024","MLv","21","85","47.09436416625977","Halmahera, Indonesia","BMKG"
"70","bmg2025ymnc","2025-12-15T09:06:33.881274Z","0.3783307671546936","98.581298828125","4.680910195910595","MLv","10","78","118.9486846923828","Northern Sumatra, Indonesia","BMKG"
"71","bmg2025ylzl","2025-12-15T02:12:03.610646Z","-1.757096529006958","128.7802276611328","4.2055872841029904","MLv","20","45","61.25114440917969","Halmahera, Indonesia","BMKG"
"72","bmg2025ylty","2025-12-14T23:26:18.749815Z","-9.188796043395996","110.40489959716797","4.1340243736806537","MLv","10","63","222.59227752685547","South of Java, Indonesia","BMKG"
"73","bmg2025ykxl","2025-12-14T12:03:29.629813Z","1.9571924209594727","126.503173828125","5.154078144787824","mb","49","141","77.60673379898071","Northern Molucca Sea","BMKG"
"74","bmg2025ykxe","2025-12-14T11:55:42.26652Z","-7.303141593933105","125.72791290283203","4.0372152267013295","Mw(mB)","500","101","42.97357177734375","Banda Sea","BMKG"
"75","bmg2025yknl","2025-12-14T07:00:21.671317Z","-4.702173709869385","134.12049865722656","4.501145181925371","MLv","44","33","120.0813751220703","West Papua Region, Indonesia","BMKG"
"76","bmg2025ykbm","2025-12-14T00:58:14.862019Z","-3.351227283477783","101.263916015625","4.853645555050742","Mw","46","174","83.60566711425781","Southern Sumatra, Indonesia","BMKG"
"77","bmg2025ykbk","2025-12-14T00:55:44.649771Z","1.7403781414031982","127.25756072998047","4.3350112321184637","MLv","79","94","75.78743316287398","Halmahera, Indonesia","BMKG"
"78","bmg2025yjrz","2025-12-13T20:09:42.058239Z","0.2884604334831238","121.91908264160156","4.534642317822374","MLv","183","76","59.05661010742188","Minahassa Peninsula, Sulawesi","BMKG"
"79","bmg2025yjlh","2025-12-13T16:46:43.914867Z","-3.9887073040008545","140.61680603027344","4.4390929560209935","MLv","24","19","165.74594497680664","West Papua, Indonesia","BMKG"
"80","bmg2025yjkw","2025-12-13T16:34:11.134068Z","5.583227157592773","126.50376892089844","4.854460670959791","mb","79","65","143.31272888183594","Mindanao, Philippines","BMKG"
"81","bmg2025yjbh","2025-12-13T11:44:33.999594Z","2.2749173641204834","123.8779067993164","4.430419994532735","MLv","328","40","98.94070053100586","Celebes Sea","BMKG"
"82","bmg2025yhlx","2025-12-12T14:49:55.0997Z","-2.9510083198547363","130.2412872314453","4.3325720760030837","MLv","14","57","51.93829345703125","Seram, Indonesia","BMKG"
"83","bmg2025yhku","2025-12-12T14:15:36.41012Z","-4.947562217712402","101.93248748779297","4.237272123610599","MLv","18","61","179.13558959960938","Southern Sumatra, Indonesia","BMKG"
"84","bmg2025ygrl","2025-12-12T04:29:21.630961Z","0.34974655508995056","122.09730529785156","4.853984645522892","MLv","169","190","36.273231506347656","Minahassa Peninsula, Sulawesi","BMKG"
"85","bmg2025yfxy","2025-12-11T18:37:47.383897Z","-0.18850171566009521","132.40199279785156","4.78742846227607","Mw(mB)","1","47","174.1510772705078","West Papua Region, Indonesia","BMKG"
"86","bmg2025yfqe","2025-12-11T14:42:07.472022Z","-5.996987819671631","122.52030181884766","4.451848639429075","Mw(mB)","18","114","53.51330184936523","Sulawesi, Indonesia","BMKG"
"87","bmg2025ydlw","2025-12-10T10:15:32.973503Z","-0.7567006945610046","122.09222412109375","4.215692709989411","MLv","6","64","74.77960205078125","Minahassa Peninsula, Sulawesi","BMKG"
"88","bmg2025ydeg","2025-12-10T06:24:22.229731Z","-3.30500864982605","135.9849853515625","4.136774644285948","MLv","13","14","224.78221130371094","West Papua Region, Indonesia","BMKG"
"89","bmg2025ycvc","2025-12-10T01:47:45.079925Z","-7.355093002319336","129.58091735839844","4.4821454897827886","MLv","147","10","99.76495361328125","Banda Sea","BMKG"
"90","bmg2025ycnh","2025-12-09T21:51:10.647363Z","-9.155098915100098","123.64512634277344","4.025836744279925","MLv","17","55","54.86260986328125","Timor Region","BMKG"
"91","bmg2025ycjg","2025-12-09T19:48:27.664687Z","-0.9868073463439941","100.67587280273438","4.790584485038476","mb","2","124","30.393035888671875","Southern Sumatra, Indonesia","BMKG"
"92","bmg2025ycft","2025-12-09T18:02:28.551825Z","1.6550626754760742","126.5531463623047","4.457564761970507","MLv","22","55","69.72337126731873","Northern Molucca Sea","BMKG"
"93","bmg2025ybxf","2025-12-09T13:43:15.040423Z","-10.476546287536621","113.48052215576172","4.095685016864686","MLv","5","61","237.85657501220703","South of Java, Indonesia","BMKG"
"94","bmg2025ybjz","2025-12-09T07:02:54.388746Z","2.536675214767456","95.9072036743164","5.168369780535834","Mw","17","112","203.0628662109375","Off West Coast of Northern Sumatra","BMKG"
"95","bmg2025ybco","2025-12-09T03:17:37.090677Z","-7.432563304901123","127.87100982666016","4.574765636780032","MLv","202","13","147.01523208618164","Banda Sea","BMKG"
"96","bmg2025yapl","2025-12-08T20:39:39.142552Z","-7.232203960418701","129.36167907714844","4.630181363007741","mb","162","46","61.46902465820312","Banda Sea","BMKG"
"97","bmg2025yaji","2025-12-08T17:34:45.048324Z","-1.2756781578063965","101.75138854980469","4.0202595228527036","MLv","213","98","52.79875946044922","Southern Sumatra, Indonesia","BMKG"
"98","bmg2025xyvl","2025-12-07T21:25:28.695642Z","-7.429792881011963","129.3114471435547","4.3941077352718807","MLv","152","33","79.41145324707031","Banda Sea","BMKG"
"99","bmg2025xymq","2025-12-07T16:58:51.832549Z","-3.165151357650757","130.8925018310547","4.0885132308294097","MLv","22","41","71.29673767089844","Seram, Indonesia","BMKG"
"100","bmg2025xyip","2025-12-07T14:55:19.887524Z","1.4619306325912476","126.96033477783203","4.105241611773975","MLv","98","53","67.43791198730469","Northern Molucca Sea","BMKG"
"101","bmg2025xygs","2025-12-07T13:59:02.138847Z","-6.639003276824951","129.89199829101562","4.3391210450027096","MLv","98","40","68.45114135742188","Banda Sea","BMKG"
"102","bmg2025xxou","2025-12-07T04:55:54.612104Z","-6.692133903503418","131.2495574951172","4.96314513730775","Mw","27","102","65.49999237060547","Tanimbar Islands Region, Indonesia","BMKG"
"103","bmg2025xwxj","2025-12-06T20:06:46.388759Z","-8.741539001464844","120.5190887451172","4.757696085961653","Mw(mB)","103","115","32.773101806640625","Flores Region, Indonesia","BMKG"
"104","bmg2025xwvg","2025-12-06T19:03:41.219806Z","3.4448320865631104","125.8694610595703","4.751924456540076","Mw(mB)","139","55","71.97975158691406","Talaud Islands, Indonesia","BMKG"
"105","bmg2025xvro","2025-12-06T04:03:06.567311Z","-7.773210525512695","127.80702209472656","4.140609700905417","Mw(mB)","149","32","80.58956909179688","Banda Sea","BMKG"
"106","bmg2025xvrb","2025-12-06T03:48:20.971548Z","-9.325155258178711","117.28426361083984","4.031461212192358","Mw(mB)","55","77","182.82008361816406","Sumbawa Region, Indonesia","BMKG"
"107","bmg2025xvla","2025-12-06T00:44:34.593074Z","1.7078053951263428","127.23917388916016","4.933830101741107","Mw(mB)","97","180","74.5434799194336","Halmahera, Indonesia","BMKG"
"108","bmg2025xvda","2025-12-05T20:42:23.778116Z","-10.58135986328125","119.3157958984375","4.962576254338264","Mw","41","176","81.8519287109375","Sumba Region, Indonesia","BMKG"
"109","bmg2025xuif","2025-12-05T10:11:45.946206Z","-6.205540657043457","130.4051055908203","4.0757597046110137","MLv","136","28","85.49205017089844","Banda Sea","BMKG"
"110","bmg2025xuak","2025-12-05T06:14:35.039632Z","-7.313182353973389","129.50738525390625","4.3516118551321936","MLv","128","33","58.3284912109375","Banda Sea","BMKG"
"111","bmg2025xtrh","2025-12-05T01:38:42.480086Z","-6.070531845092773","130.40281677246094","4.14208470266549","MLv","131","28","168.7410430908203","Banda Sea","BMKG"
"112","bmg2025xthz","2025-12-04T20:56:06.813809Z","-6.192215919494629","106.88656616210938","4.674786690929292","mb","275","125","85.93272018432617","Java, Indonesia","BMKG"
"113","bmg2025xszu","2025-12-04T16:47:45.917907Z","4.0353221893310547","96.98674774169922","4.1070617778502934","MLv","106","64","66.30180358886719","Northern Sumatra, Indonesia","BMKG"
"114","bmg2025xsvq","2025-12-04T14:42:22.924338Z","-4.826544284820557","114.86396026611328","4.926534883577207","mb","2","156","30.01251220703125","Java Sea","BMKG"
"115","bmg2025xsuf","2025-12-04T13:58:55.530278Z","-8.00374698638916","128.79257202148438","4.113911739381778","mb","293","26","164.5908432006836","Timor Sea","BMKG"
"116","bmg2025xstk","2025-12-04T13:34:43.320514Z","0.6027026772499084","123.93670654296875","4.109611796728247","MLv","234","66","110.9710464477539","Minahassa Peninsula, Sulawesi","BMKG"
"117","bmg2025xsoh","2025-12-04T10:59:56.642515Z","-1.881915807723999","138.98992919921875","4.474605516052212","MLv","25","31","189.01356506347656","Near North Coast of West Papua","BMKG"
"118","bmg2025xsep","2025-12-04T06:05:17.45482Z","2.593933343887329","95.72248077392578","4.175294660072838","MLv","15","44","215.35394287109375","Off West Coast of Northern Sumatra","BMKG"
"119","bmg2025xsbf","2025-12-04T04:23:11.026874Z","-0.3071669340133667","125.7016143798828","5.356244434805812","mb","36","128","22.18773078918457","Southern Molucca Sea","BMKG"
"120","bmg2025xrzb","2025-12-04T03:17:25.732679Z","1.4982962608337402","128.22169494628906","4.969518061767083","mb","72","80","121.63393211364746","Halmahera, Indonesia","BMKG"
"121","bmg2025xrjh","2025-12-03T19:19:46.003143Z","-3.6637048721313477","138.9696044921875","4.436060558711458","MLv","110","47","80.1661262512207","West Papua, Indonesia","BMKG"
"122","bmg2025xqwu","2025-12-03T13:00:50.519733Z","-5.681967258453369","130.9808349609375","4.83313087138706","mb","112","96","59.47113037109375","Banda Sea","BMKG"
"123","bmg2025xqrp","2025-12-03T10:23:29.871171Z","-2.1153719425201416","139.32177734375","4.0855472559042365","MLv","26","37","178.54188537597656","Near North Coast of West Papua","BMKG"
"124","bmg2025xqlc","2025-12-03T07:06:47.220794Z","-9.796775817871094","109.6468505859375","4.964542181217242","MLv","27","135","215.71028900146484","South of Java, Indonesia","BMKG"
"125","bmg2025xpqu","2025-12-02T20:50:30.196274Z","2.11368989944458","96.35974884033203","4.0169775829927907","MLv","14","51","200.98411560058594","Northern Sumatra, Indonesia","BMKG"
"126","bmg2025xpbu","2025-12-02T13:16:25.098266Z","0.39287349581718445","98.61241149902344","4.579726071724119","Mw","49","153","109.18743896484375","Northern Sumatra, Indonesia","BMKG"
"127","bmg2025xpah","2025-12-02T12:30:16.335239Z","-7.662154674530029","128.25782775878906","4.803447095879594","mb","129","74","61.11116027832031","Banda Sea","BMKG"
"128","bmg2025xnrf","2025-12-01T18:47:51.28528Z","-5.746061325073242","130.8846435546875","4.050009858728984","Mw(mB)","117","28","137.68080139160156","Banda Sea","BMKG"
"129","bmg2025xnlr","2025-12-01T15:59:20.515854Z","-6.109447956085205","130.37989807128906","4.1094956893897256","MLv","70","17","170.22352600097656","Banda Sea","BMKG"
"130","bmg2025xnkj","2025-12-01T15:19:32.029206Z","2.7432801723480225","128.25987243652344","4.501678032071508","Mw(mB)","28","41","156.3919219970703","Halmahera, Indonesia","BMKG"
