"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"122","bmg2025rode","2025-09-07T15:36:27.554057Z","3.5640015602111816","126.74935913085938","4.2555722651453713","MLv","28","38","135.09580993652344","Talaud Islands, Indonesia","BMKG"
"123","bmg2025rocx","2025-09-07T15:29:12.814759Z","-6.406400203704834","130.85641479492188","4.943201993052126","mb","97","77","54.74001312255859","Banda Sea","BMKG"
"124","bmg2025robl","2025-09-07T14:44:55.190208Z","-1.546922206878662","139.12965393066406","4.145578182757137","MLv","5","26","216.74343872070312","Near North Coast of West Papua","BMKG"
"125","bmg2025rnyc","2025-09-07T13:04:07.399168Z","-7.971423149108887","117.70623779296875","4.197950554143307","MLv","15","29","206.93283081054688","Bali Sea","BMKG"
"126","bmg2025rnjq","2025-09-07T05:44:10.139787Z","-9.684247016906738","115.85440063476562","4.258135835164004","MLv","26","67","195.39657592773438","South of Bali, Indonesia","BMKG"
"127","bmg2025rnbt","2025-09-07T01:45:11.951093Z","-1.96445369720459","139.5423126220703","4.05284753341589","MLv","10","13","222.84449768066406","Near North Coast of West Papua","BMKG"
"128","bmg2025rmxe","2025-09-06T23:26:45.659656Z","-3.8372480869293213","138.61109924316406","4.110063030700217","MLv","111","28","82.27980041503906","West Papua, Indonesia","BMKG"
"129","bmg2025rlwy","2025-09-06T10:11:49.190455Z","-5.895097255706787","130.806884765625","4.1625858678378256","MLv","143","22","85.19468688964844","Banda Sea","BMKG"
"130","bmg2025rlph","2025-09-06T06:20:01.244881Z","-2.847149133682251","122.74182891845703","4.0509679601053135","MLv","5","48","147.0255012512207","Sulawesi, Indonesia","BMKG"
"131","bmg2025rlmb","2025-09-06T04:41:55.252244Z","-3.5681846141815186","123.33637237548828","4.2867797888878174","MLv","5","65","126.50702285766602","Sulawesi, Indonesia","BMKG"
"132","bmg2025rkrt","2025-09-05T18:26:09.584235Z","-6.027578830718994","129.96478271484375","4.22776161284364","MLv","199","36","95.81076049804688","Banda Sea","BMKG"
"133","bmg2025rknx","2025-09-05T16:29:07.108093Z","-9.691131591796875","113.7818832397461","4.863121571513208","MLv","15","120","192.72199249267578","South of Java, Indonesia","BMKG"
"134","bmg2025rkfe","2025-09-05T12:05:20.846603Z","-7.176464557647705","129.24351501464844","4.666615778889017","MLv","166","56","56.06202697753906","Banda Sea","BMKG"
"135","bmg2025rket","2025-09-05T11:52:21.5478Z","2.0695173740386963","96.34384155273438","4.418619471741059","MLv","35","58","190.7527313232422","Northern Sumatra, Indonesia","BMKG"
"136","bmg2025rkdo","2025-09-05T11:16:35.057805Z","1.307425618171692","126.58936309814453","4.05248234388924","MLv","10","39","89.16596984863281","Northern Molucca Sea","BMKG"
"137","bmg2025rkdc","2025-09-05T11:02:28.422375Z","1.9248168468475342","122.81991577148438","4.091645152977329","MLv","428","45","120.59729385375977","Minahassa Peninsula, Sulawesi","BMKG"
"138","bmg2025riyy","2025-09-04T19:48:02.450837Z","-1.919966697692871","137.42530822753906","4.651173442535721","mb","10","65","158.02525329589844","Near North Coast of West Papua","BMKG"
"139","bmg2025rinf","2025-09-04T13:52:14.730346Z","1.6368223428726196","99.41458129882812","4.49847153580488","MLv","161","67","76.76055908203125","Northern Sumatra, Indonesia","BMKG"
"140","bmg2025ried","2025-09-04T09:17:05.329484Z","-0.915570318698883","121.45974731445312","4.0545190728098115","MLv","10","99","32.14067077636719","Minahassa Peninsula, Sulawesi","BMKG"
