"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"98","bmg2025uheh","2025-10-16T12:50:38.794112Z","-2.5805399417877197","102.12815856933594","4.1956769151923137","MLv","140","128","51.3651123046875","Southern Sumatra, Indonesia","BMKG"
"99","bmg2025ugxs","2025-10-16T09:31:05.361663Z","5.375580787658691","126.0990753173828","5.018370643911738","Mw","54","99","86.91092681884766","Mindanao, Philippines","BMKG"
"100","bmg2025ugxm","2025-10-16T09:23:46.336157Z","-1.6107351779937744","139.02662658691406","4.0464376470045176","MLv","14","24","212.4621124267578","Near North Coast of West Papua","BMKG"
"101","bmg2025ugww","2025-10-16T09:05:40.315213Z","-2.0060133934020996","139.00650024414062","4.2966044031513473","MLv","25","35","182.704345703125","Near North Coast of West Papua","BMKG"
"102","bmg2025ugth","2025-10-16T07:16:45.505515Z","-1.87257981300354","138.98805236816406","4.142326043134882","MLv","28","30","189.3565902709961","Near North Coast of West Papua","BMKG"
"103","bmg2025ugrt","2025-10-16T06:30:19.914542Z","-1.8198683261871338","139.03907775878906","4.258470640295277","MLv","8","24","202.81103515625","Near North Coast of West Papua","BMKG"
"104","bmg2025ugro","2025-10-16T06:24:28.316471Z","-1.799569010734558","139.11337280273438","4.097368424410571","MLv","7","22","204.7327423095703","Near North Coast of West Papua","BMKG"
"105","bmg2025ugqk","2025-10-16T05:48:53.704979Z","-2.2093768119812012","138.91860961914062","6.538650699001411","Mw","16","242","44.51584815979004","West Papua, Indonesia","BMKG"
"106","bmg2025ugqd","2025-10-16T05:41:24.856448Z","-9.422067642211914","112.80702209472656","4.149950727828453","MLv","13","53","214.59756469726562","South of Java, Indonesia","BMKG"
"107","bmg2025ugog","2025-10-16T04:43:36.720818Z","-9.394680976867676","112.8385238647461","4.0937063944342524","MLv","8","90","213.53704833984375","South of Java, Indonesia","BMKG"
"108","bmg2025ugil","2025-10-16T01:47:59.746498Z","-1.9130557775497437","139.58602905273438","4.493188392613293","MLv","11","25","202.33580780029297","Near North Coast of West Papua","BMKG"
